<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/KBLab/megatron-bert-base-swedish-cased-600k'>KBLab/megatron-bert-base-swedish-cased-600k</a>,🔍,4.00@@4.00,135357824.0,64128.0,512.0,✓,✗,-0.47 ± 2.52 / 28.39 ± 3.11@@-0.47,79.10 ± 0.47 / 79.81 ± 0.49@@79.10,1.48 ± 1.27 / 45.66 ± 3.04@@1.48,17.78 ± 2.18 / 11.79 ± 1.46@@17.78,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-mpnet-base-v2'>sentence-transformers/paraphrase-multilingual-mpnet-base-v2</a>,🔍,4.00@@4.00,278045186.0,250002.0,512.0,✓,✗,12.82 ± 3.51 / 33.99 ± 2.71@@12.82,81.70 ± 0.58 / 82.18 ± 0.53@@81.70,0.25 ± 2.87 / 44.81 ± 2.90@@0.25,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,4.01@@4.01,108867577.0,84985.0,512.0,✓,✗,3.90 ± 4.05 / 25.25 ± 5.25@@3.90,83.21 ± 0.53 / 83.81 ± 0.45@@83.21,2.37 ± 4.63 / 48.46 ± 3.19@@2.37,2.54 ± 1.88 / 1.35 ± 1.03@@2.54,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,4.01@@4.01,117654530.0,250037.0,512.0,✓,✗,6.35 ± 5.07 / 29.58 ± 4.89@@6.35,82.24 ± 0.85 / 82.84 ± 0.78@@82.24,2.84 ± 1.41 / 50.47 ± 1.13@@2.84,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,4.02@@4.02,2569272320.0,65536.0,128000.0,✗,✗,17.95 ± 3.04 / 43.30 ± 2.40@@17.95,43.97 ± 2.54 / 41.75 ± 3.42@@43.97,1.72 ± 1.54 / 39.67 ± 2.38@@1.72,31.43 ± 2.06 / 17.67 ± 2.02@@31.43,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mideind/IceBERT-ic3'>mideind/IceBERT-ic3</a>,🔍,4.02@@4.02,162944162.0,50000.0,514.0,✓,✗,5.33 ± 5.44 / 28.94 ± 5.67@@5.33,84.29 ± 0.57 / 84.97 ± 0.53@@84.29,0.90 ± 2.44 / 42.83 ± 4.65@@0.90,1.05 ± 1.18 / 0.77 ± 0.87@@1.05,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Twitter/twhin-bert-base'>Twitter/twhin-bert-base</a>,🔍,4.02@@4.02,279080594.0,250002.0,512.0,✓,✗,3.05 ± 3.68 / 27.70 ± 4.19@@3.05,84.00 ± 1.30 / 84.83 ± 1.28@@84.00,1.94 ± 2.58 / 46.27 ± 2.74@@1.94,0.02 ± 0.05 / 0.02 ± 0.05@@0.02,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DeepPavlov/rubert-base-cased'>DeepPavlov/rubert-base-cased</a>,🔍,4.03@@4.03,177854978.0,119547.0,512.0,✓,✗,0.56 ± 4.44 / 29.23 ± 3.77@@0.56,83.15 ± 0.73 / 83.90 ± 0.74@@83.15,3.21 ± 2.89 / 47.97 ± 3.56@@3.21,2.95 ± 2.23 / 1.53 ± 1.23@@2.95,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,4.04@@4.04,395881664.0,50368.0,8192.0,✓,✗,4.69 ± 2.13 / 35.11 ± 1.46@@4.69,68.14 ± 2.10 / 69.39 ± 1.99@@68.14,0.43 ± 1.62 / 45.79 ± 3.24@@0.43,21.22 ± 1.80 / 11.49 ± 1.08@@21.22,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/cardiffnlp/twitter-xlm-roberta-base'>cardiffnlp/twitter-xlm-roberta-base</a>,🔍,4.04@@4.04,278045186.0,250002.0,512.0,✓,✗,5.16 ± 3.25 / 23.12 ± 4.48@@5.16,83.96 ± 0.80 / 84.63 ± 0.76@@83.96,1.05 ± 1.66 / 41.31 ± 4.91@@1.05,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/megatron-bert-base-swedish-cased-125k'>KBLab/megatron-bert-base-swedish-cased-125k</a>,🔍,4.04@@4.04,135357824.0,64128.0,512.0,✓,✗,0.84 ± 3.69 / 29.24 ± 3.34@@0.84,79.19 ± 1.07 / 79.85 ± 1.03@@79.19,0.50 ± 2.01 / 47.82 ± 3.22@@0.50,15.04 ± 1.82 / 9.82 ± 1.33@@15.04,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-14B</a>,🤔,4.04@@4.04,14770033664.0,152064.0,131072.0,✓,✗,21.08 ± 3.95 / 42.29 ± 2.59@@21.08,59.06 ± 2.84 / 35.24 ± 3.67@@59.06,-1.25 ± 2.11 / 35.58 ± 1.21@@-1.25,14.12 ± 1.25 / 1.50 ± 0.41@@14.12,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/neurocode/IsRoBERTa'>neurocode/IsRoBERTa</a>,🔍,4.04@@4.04,83452418.0,52000.0,514.0,✓,✗,5.03 ± 5.08 / 31.85 ± 4.22@@5.03,76.18 ± 0.77 / 76.52 ± 0.72@@76.18,3.43 ± 2.38 / 46.62 ± 3.60@@3.43,0.00 ± 0.01 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-bert-ncc-male2female'>NbAiLab/nb-bert-ncc-male2female</a>,🔍,4.04@@4.04,177975035.0,119547.0,512.0,✓,✗,0.18 ± 3.12 / 27.32 ± 3.49@@0.18,81.75 ± 0.66 / 82.50 ± 0.62@@81.75,3.83 ± 3.31 / 47.44 ± 3.61@@3.83,0.07 ± 0.11 / 0.02 ± 0.05@@0.07,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,4.04@@4.04,310266624.0,128256.0,8192.0,✓,✗,10.76 ± 3.05 / 35.88 ± 3.13@@10.76,62.07 ± 6.49 / 62.90 ± 6.65@@62.07,3.31 ± 2.18 / 46.94 ± 3.72@@3.31,14.60 ± 6.09 / 8.00 ± 4.32@@14.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepset/gbert-base'>deepset/gbert-base</a>,🔍,4.05@@4.05,109929218.0,31102.0,512.0,✓,✗,3.50 ± 3.59 / 26.43 ± 3.38@@3.50,80.48 ± 0.91 / 81.17 ± 0.85@@80.48,0.60 ± 2.08 / 45.78 ± 2.54@@0.60,4.63 ± 2.53 / 2.63 ± 1.57@@4.63,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TurkuNLP/finnish-modernbert-large'>TurkuNLP/finnish-modernbert-large</a>,🔍,4.05@@4.05,401260864.0,55616.0,16000.0,✓,✗,4.02 ± 3.79 / 34.10 ± 3.10@@4.02,73.16 ± 1.85 / 74.17 ± 1.82@@73.16,1.19 ± 4.20 / 44.89 ± 4.02@@1.19,10.73 ± 2.89 / 4.74 ± 2.19@@10.73,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,4.06@@4.06,7768117248.0,256000.0,8192.0,✓,✗,10.67 ± 5.29 / 29.36 ± 5.76@@10.67,34.00 ± 7.83 / 33.60 ± 7.59@@34.00,0.43 ± 1.76 / 47.29 ± 1.80@@0.43,54.87 ± 1.36 / 38.97 ± 1.15@@54.87,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Twitter/twhin-bert-large'>Twitter/twhin-bert-large</a>,🔍,4.06@@4.06,561713298.0,250002.0,512.0,✓,✗,-0.64 ± 3.87 / 22.47 ± 3.96@@-0.64,84.73 ± 1.49 / 85.19 ± 1.59@@84.73,1.37 ± 2.46 / 39.78 ± 3.24@@1.37,5.74 ± 6.06 / 4.15 ± 4.39@@5.74,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/vesteinn/DanskBERT'>vesteinn/DanskBERT</a>,🔍,4.06@@4.06,124548012.0,50005.0,514.0,✓,✗,5.25 ± 3.02 / 30.22 ± 5.17@@5.25,81.74 ± 0.54 / 82.56 ± 0.51@@81.74,0.96 ± 2.35 / 40.70 ± 4.23@@0.96,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,4.07@@4.07,13015866880.0,32000.0,4096.0,✓,✗,18.87 ± 8.33 / 35.20 ± 7.31@@18.87,50.59 ± 2.14 / 39.95 ± 2.63@@50.59,-0.37 ± 1.76 / 38.17 ± 2.76@@-0.37,23.78 ± 3.34 / 10.68 ± 3.12@@23.78,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/xlm-align-base'>microsoft/xlm-align-base</a>,🔍,4.07@@4.07,278045186.0,250002.0,512.0,✓,✗,2.54 ± 4.09 / 19.42 ± 4.54@@2.54,85.97 ± 1.12 / 86.52 ± 1.08@@85.97,0.02 ± 1.38 / 44.65 ± 2.65@@0.02,1.00 ± 1.31 / 0.72 ± 0.93@@1.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tiiuae/falcon-11B'>tiiuae/falcon-11B</a>,📝,4.07@@4.07,11102822400.0,65024.0,8192.0,✓,✗,32.67 ± 3.45 / 51.77 ± 3.95@@32.67,28.59 ± 3.17 / 28.19 ± 2.84@@28.59,2.91 ± 2.52 / 43.41 ± 3.90@@2.91,21.34 ± 1.29 / 1.15 ± 1.27@@21.34,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/vesteinn/XLMR-ENIS'>vesteinn/XLMR-ENIS</a>,🔍,4.07@@4.07,124548012.0,50005.0,514.0,✓,✗,3.39 ± 2.66 / 25.86 ± 3.96@@3.39,83.89 ± 0.88 / 84.46 ± 0.88@@83.89,-0.38 ± 0.68 / 35.51 ± 3.23@@-0.38,3.94 ± 2.34 / 2.37 ± 1.44@@3.94,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mideind/IceBERT-igc'>mideind/IceBERT-igc</a>,🔍,4.07@@4.07,124494162.0,50000.0,514.0,✓,✗,2.17 ± 3.13 / 26.29 ± 3.89@@2.17,79.43 ± 0.69 / 80.03 ± 0.64@@79.43,0.71 ± 2.37 / 40.93 ± 3.95@@0.71,4.57 ± 3.08 / 3.07 ± 2.06@@4.57,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-base-historic-multilingual-cased'>dbmdz/bert-base-historic-multilingual-cased</a>,🔍,4.08@@4.08,110618882.0,32000.0,512.0,✓,✗,0.90 ± 2.61 / 26.49 ± 2.31@@0.90,80.45 ± 1.48 / 81.32 ± 1.42@@80.45,2.52 ± 1.88 / 47.78 ± 1.67@@2.52,1.12 ± 1.62 / 0.58 ± 0.81@@1.12,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-2b'>google/gemma-2-2b</a>,🧠,4.08@@4.08,2614341888.0,256000.0,8192.0,✓,✗,21.69 ± 5.18 / 36.90 ± 4.53@@21.69,14.86 ± 4.39 / 15.78 ± 3.69@@14.86,0.80 ± 2.48 / 37.13 ± 2.55@@0.80,53.73 ± 2.25 / 37.37 ± 1.97@@53.73,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4'>openGPT-X/Teuken-7B-instruct-commercial-v0.4</a>,📝,4.08@@4.08,7452725248.0,250680.0,4096.0,✓,✗,13.22 ± 7.60 / 36.56 ± 6.98@@13.22,40.31 ± 1.93 / 31.20 ± 2.20@@40.31,0.11 ± 1.10 / 33.30 ± 0.52@@0.11,38.99 ± 4.12 / 20.12 ± 4.65@@38.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,4.08@@4.08,149655232.0,50368.0,8192.0,✓,✗,4.23 ± 4.82 / 32.58 ± 3.49@@4.23,67.19 ± 1.52 / 68.22 ± 1.53@@67.19,-0.48 ± 2.47 / 44.52 ± 4.52@@-0.48,17.86 ± 1.89 / 8.66 ± 1.56@@17.86,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/bert-base-swedish-cased-new'>KBLab/bert-base-swedish-cased-new</a>,🔍,4.08@@4.08,135259392.0,64000.0,512.0,✓,✗,2.28 ± 4.59 / 28.96 ± 5.54@@2.28,81.73 ± 0.96 / 82.51 ± 0.89@@81.73,-0.57 ± 2.63 / 43.40 ± 3.60@@-0.57,5.73 ± 2.95 / 3.81 ± 1.93@@5.73,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,4.08@@4.08,999885952.0,262144.0,32768.0,✓,✗,22.18 ± 6.14 / 35.33 ± 5.27@@22.18,37.36 ± 3.73 / 37.38 ± 3.95@@37.36,-1.06 ± 2.21 / 41.68 ± 3.09@@-1.06,33.72 ± 2.78 / 22.22 ± 2.56@@33.72,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,4.09@@4.09,7241748480.0,32002.0,4096.0,✗,✗,4.76 ± 5.38 / 26.15 ± 6.39@@4.76,60.42 ± 2.13 / 58.54 ± 2.16@@60.42,-0.09 ± 1.59 / 35.73 ± 2.66@@-0.09,24.34 ± 1.05 / 0.00 ± 0.00@@24.34,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-bert-base'>NbAiLab/nb-bert-base</a>,🔍,4.09@@4.09,178567165.0,119547.0,512.0,✓,✗,4.54 ± 2.66 / 32.65 ± 3.64@@4.54,82.70 ± 0.41 / 83.27 ± 0.43@@82.70,0.38 ± 2.18 / 46.44 ± 2.62@@0.38,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mideind/IceBERT'>mideind/IceBERT</a>,🔍,4.09@@4.09,162944162.0,50000.0,514.0,✓,✗,1.12 ± 3.69 / 22.82 ± 4.28@@1.12,83.53 ± 0.63 / 84.01 ± 0.61@@83.53,1.16 ± 1.52 / 35.27 ± 3.79@@1.16,1.03 ± 1.93 / 0.62 ± 1.17@@1.03,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TurkuNLP/finnish-modernbert-large-seq-len-1024-117300-annealed'>TurkuNLP/finnish-modernbert-large-seq-len-1024-117300-annealed</a>,🔍,4.09@@4.09,401260864.0,55616.0,1024.0,✓,✗,7.07 ± 2.76 / 36.16 ± 2.10@@7.07,72.70 ± 1.35 / 73.65 ± 1.31@@72.70,-0.66 ± 2.51 / 44.97 ± 3.10@@-0.66,10.56 ± 2.79 / 5.45 ± 1.71@@10.56,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-medium-historic-multilingual-cased'>dbmdz/bert-medium-historic-multilingual-cased</a>,🔍,4.10@@4.10,42130946.0,32000.0,512.0,✓,✗,3.06 ± 2.93 / 25.95 ± 1.54@@3.06,80.58 ± 0.45 / 81.29 ± 0.46@@80.58,1.58 ± 2.34 / 49.16 ± 2.33@@1.58,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/infoxlm-base'>microsoft/infoxlm-base</a>,🔍,4.11@@4.11,278045186.0,250002.0,512.0,✓,✗,0.37 ± 2.84 / 16.66 ± 1.24@@0.37,85.58 ± 1.04 / 86.23 ± 1.03@@85.58,0.35 ± 2.36 / 43.55 ± 4.58@@0.35,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ltg/norbert3-xs'>ltg/norbert3-xs</a>,🔍,4.11@@4.11,14972162.0,50000.0,512.0,✓,✗,0.19 ± 5.10 / 29.01 ± 3.74@@0.19,75.85 ± 1.10 / 76.59 ± 1.06@@75.85,2.51 ± 2.53 / 48.09 ± 3.06@@2.51,3.59 ± 2.97 / 2.38 ± 1.93@@3.59,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DDSC/roberta-base-danish'>DDSC/roberta-base-danish</a>,🔍,4.11@@4.11,124697947.0,50265.0,514.0,✓,✗,2.36 ± 3.80 / 29.42 ± 3.37@@2.36,78.46 ± 0.87 / 79.14 ± 0.85@@78.46,-0.17 ± 2.60 / 46.07 ± 2.61@@-0.17,4.67 ± 2.62 / 3.14 ± 1.73@@4.67,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/FacebookAI/roberta-base'>FacebookAI/roberta-base</a>,🔍,4.12@@4.12,124647170.0,50265.0,512.0,✓,✗,4.85 ± 5.63 / 24.28 ± 7.08@@4.85,81.78 ± 0.95 / 82.55 ± 0.90@@81.78,-1.18 ± 2.36 / 37.68 ± 3.64@@-1.18,1.03 ± 1.15 / 0.69 ± 0.78@@1.03,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/sentence-bert-swedish-cased'>KBLab/sentence-bert-swedish-cased</a>,🔍,4.12@@4.12,124691456.0,50325.0,512.0,✓,✗,2.06 ± 4.22 / 26.12 ± 3.72@@2.06,77.61 ± 1.12 / 78.44 ± 1.14@@77.61,0.87 ± 2.03 / 39.68 ± 3.82@@0.87,0.03 ± 0.05 / 0.02 ± 0.05@@0.03,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/pdelobelle/robbert-v2-dutch-base'>pdelobelle/robbert-v2-dutch-base</a>,🔍,4.13@@4.13,116763650.0,40000.0,512.0,✓,✗,3.32 ± 3.17 / 22.45 ± 6.10@@3.32,78.59 ± 1.16 / 79.35 ± 1.08@@78.59,0.65 ± 2.63 / 47.40 ± 3.23@@0.65,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/roberta-base-swedish-cased'>KBLab/roberta-base-swedish-cased</a>,🔍,4.13@@4.13,125979650.0,52000.0,514.0,✓,✗,6.28 ± 3.96 / 30.91 ± 3.84@@6.28,77.91 ± 0.61 / 78.61 ± 0.57@@77.91,0.17 ± 1.22 / 42.07 ± 3.99@@0.17,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/MaLA-LM/emma-500-llama2-7b'>MaLA-LM/emma-500-llama2-7b</a>,🧠,4.13@@4.13,6738415616.0,32000.0,4096.0,✓,✗,16.30 ± 8.36 / 32.96 ± 7.44@@16.30,34.61 ± 3.17 / 34.30 ± 3.08@@34.61,1.59 ± 1.55 / 41.36 ± 4.80@@1.59,32.47 ± 7.02 / 10.06 ± 8.53@@32.47,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/bert-base-swedish-cased'>KBLab/bert-base-swedish-cased</a>,🔍,4.14@@4.14,125333397.0,50325.0,512.0,✓,✗,3.18 ± 4.20 / 29.54 ± 4.36@@3.18,77.05 ± 0.73 / 77.78 ± 0.72@@77.05,0.58 ± 2.20 / 43.85 ± 2.97@@0.58,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,4.15@@4.15,2424375168.0,99000.0,28723.0,✗,✗,11.35 ± 3.59 / 33.67 ± 4.44@@11.35,44.50 ± 3.03 / 40.49 ± 3.79@@44.50,3.52 ± 2.10 / 48.77 ± 2.78@@3.52,17.87 ± 2.41 / 2.45 ± 1.69@@17.87,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/Phi-4-reasoning'>microsoft/Phi-4-reasoning</a>,🤔,4.16@@4.16,14659507200.0,100352.0,32768.0,✓,✗,10.15 ± 3.26 / 32.42 ± 1.90@@10.15,17.21 ± 6.70 / 14.97 ± 5.40@@17.21,1.47 ± 2.59 / 48.28 ± 1.55@@1.47,61.51 ± 13.40 / 41.38 ± 9.87@@61.51,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TurkuNLP/finnish-modernbert-tiny'>TurkuNLP/finnish-modernbert-tiny</a>,🔍,4.16@@4.16,51647616.0,27264.0,16000.0,✓,✗,5.99 ± 2.65 / 30.35 ± 3.70@@5.99,67.32 ± 0.77 / 67.65 ± 0.72@@67.32,1.10 ± 1.65 / 44.97 ± 1.72@@1.10,5.76 ± 0.64 / 1.90 ± 0.52@@5.76,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/danish-foundation-models/encoder-small-v1'>danish-foundation-models/encoder-small-v1</a>,🔍,4.16@@4.16,22007401.0,96105.0,128.0,✓,✗,2.31 ± 3.69 / 27.37 ± 4.27@@2.31,72.37 ± 5.56 / 72.60 ± 5.53@@72.37,2.27 ± 3.47 / 44.35 ± 4.91@@2.27,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-instruct'>ibm-granite/granite-3.0-3b-a800m-instruct</a>,📝,4.17@@4.17,3374295552.0,49155.0,4096.0,✓,✗,7.94 ± 2.96 / 18.29 ± 1.99@@7.94,35.79 ± 3.40 / 33.97 ± 2.52@@35.79,1.58 ± 1.13 / 45.11 ± 4.17@@1.58,35.96 ± 1.50 / 25.03 ± 1.39@@35.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DDSC/roberta-base-scandinavian'>DDSC/roberta-base-scandinavian</a>,🔍,4.17@@4.17,124647170.0,50265.0,514.0,✓,✗,1.73 ± 4.28 / 30.81 ± 3.30@@1.73,69.14 ± 15.21 / 69.75 ± 15.33@@69.14,0.23 ± 1.75 / 46.73 ± 2.13@@0.23,9.67 ± 3.24 / 6.42 ± 2.27@@9.67,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/3ebdola/Dialectal-Arabic-XLM-R-Base'>3ebdola/Dialectal-Arabic-XLM-R-Base</a>,🔍,4.18@@4.18,278045186.0,250002.0,512.0,✓,✗,1.49 ± 2.48 / 20.15 ± 3.56@@1.49,73.34 ± 1.57 / 74.24 ± 1.56@@73.34,0.97 ± 2.25 / 44.25 ± 3.12@@0.97,0.01 ± 0.02 / 0.00 ± 0.00@@0.01,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,4.18@@4.18,7002656768.0,64256.0,16384.0,✓,✗,5.95 ± 5.67 / 28.60 ± 5.26@@5.95,45.59 ± 3.67 / 44.34 ± 3.52@@45.59,2.00 ± 1.74 / 43.64 ± 4.08@@2.00,23.55 ± 3.28 / 15.75 ± 2.90@@23.55,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,4.18@@4.18,?,65024.0,?,✓,✗,16.37 ± 4.70 / 34.65 ± 4.26@@16.37,39.76 ± 3.37 / 38.92 ± 3.46@@39.76,0.62 ± 1.46 / 46.61 ± 2.42@@0.62,20.98 ± 11.67 / 12.40 ± 8.19@@20.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-20b'>AI-Sweden-Models/gpt-sw3-20b</a>,🧠,4.19@@4.19,20918423552.0,64000.0,2048.0,✓,✗,8.40 ± 3.24 / 21.36 ± 1.89@@8.40,43.34 ± 3.46 / 42.22 ± 2.59@@43.34,0.44 ± 1.16 / 33.44 ± 0.43@@0.44,28.96 ± 17.84 / 20.54 ± 12.67@@28.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,4.20@@4.20,2506172416.0,256000.0,8192.0,✓,✗,23.93 ± 5.13 / 34.19 ± 5.23@@23.93,18.62 ± 4.93 / 18.32 ± 4.92@@18.62,-0.21 ± 1.36 / 38.80 ± 4.13@@-0.21,30.06 ± 6.52 / 20.41 ± 5.25@@30.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-tiny-historic-multilingual-cased'>dbmdz/bert-tiny-historic-multilingual-cased</a>,🔍,4.20@@4.20,4575362.0,32000.0,512.0,✓,✗,-1.81 ± 2.47 / 15.54 ± 0.87@@-1.81,72.08 ± 1.25 / 72.93 ± 1.20@@72.08,2.65 ± 2.40 / 48.48 ± 1.87@@2.65,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TurkuNLP/finnish-modernbert-base'>TurkuNLP/finnish-modernbert-base</a>,🔍,4.20@@4.20,143404800.0,42240.0,16000.0,✓,✗,4.50 ± 3.81 / 32.62 ± 4.14@@4.50,65.87 ± 1.43 / 66.55 ± 1.45@@65.87,0.36 ± 1.34 / 47.14 ± 2.32@@0.36,6.23 ± 0.72 / 1.55 ± 0.45@@6.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/albert-base-swedish-cased-alpha'>KBLab/albert-base-swedish-cased-alpha</a>,🔍,4.21@@4.21,14245122.0,50000.0,512.0,✓,✗,1.09 ± 3.08 / 22.88 ± 1.59@@1.09,73.80 ± 0.98 / 74.58 ± 0.92@@73.80,0.81 ± 2.90 / 48.11 ± 2.18@@0.81,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,4.21@@4.21,8888227328.0,131072.0,131072.0,✓,✗,2.99 ± 2.34 / 19.80 ± 1.80@@2.99,65.11 ± 1.45 / 58.65 ± 3.06@@65.11,2.77 ± 1.74 / 46.12 ± 3.70@@2.77,0.63 ± 0.07 / 0.00 ± 0.00@@0.63,-@@0,-@@0,-@@0,-@@0
