<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/sentence-transformers/quora-distilbert-multilingual'>sentence-transformers/quora-distilbert-multilingual</a>,🔍,3.28@@3.28,134734080.0,119547.0,512.0,✓,✗,70.12 ± 0.96 / 85.00 ± 0.47@@70.12,63.20 ± 1.66 / 63.20 ± 1.68@@63.20,-0.57 ± 1.36 / 44.78 ± 3.00@@-0.57,7.17 ± 0.47 / 1.78 ± 0.21@@7.17,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking'>sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking</a>,🔍,3.28@@3.28,134734080.0,119547.0,512.0,✓,✗,70.12 ± 0.96 / 85.00 ± 0.47@@70.12,63.19 ± 1.68 / 63.19 ± 1.70@@63.19,-0.57 ± 1.36 / 44.78 ± 3.00@@-0.57,7.08 ± 0.52 / 1.76 ± 0.23@@7.08,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.29@@3.29,751632384.0,151936.0,40960.0,✓,✗,58.25 ± 13.01 / 72.93 ± 10.59@@58.25,36.43 ± 2.50 / 27.48 ± 2.57@@36.43,4.57 ± 1.58 / 45.62 ± 4.22@@4.57,40.15 ± 2.08 / 20.20 ± 0.93@@40.15,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.29@@3.29,2611528704.0,128000.0,4096.0,✓,✗,84.73 ± 3.77 / 91.86 ± 2.28@@84.73,15.72 ± 7.05 / 17.05 ± 5.60@@15.72,1.28 ± 2.52 / 44.02 ± 3.76@@1.28,51.04 ± 1.99 / 29.08 ± 1.07@@51.04,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.30@@3.30,1195468800.0,65536.0,2048.0,✓,✗,60.76 ± 7.45 / 76.71 ± 6.16@@60.76,34.82 ± 2.48 / 31.81 ± 2.78@@34.82,0.14 ± 1.33 / 36.99 ± 2.53@@0.14,45.00 ± 3.47 / 26.41 ± 1.30@@45.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Instruct'>LiquidAI/LFM2.5-1.2B-Instruct</a>,📝,3.32@@3.32,1170340608.0,65536.0,128000.0,✓,✗,78.53 ± 3.28 / 88.51 ± 2.19@@78.53,28.71 ± 2.31 / 25.65 ± 2.28@@28.71,2.41 ± 1.60 / 37.82 ± 1.78@@2.41,37.31 ± 1.86 / 1.67 ± 0.94@@37.31,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-1.7B'>utter-project/EuroLLM-1.7B</a>,🧠,3.32@@3.32,?,128000.0,4096.0,✓,✗,67.54 ± 11.53 / 80.00 ± 8.65@@67.54,25.98 ± 2.34 / 25.71 ± 2.32@@25.98,1.17 ± 1.20 / 40.07 ± 4.64@@1.17,52.01 ± 3.18 / 31.37 ± 1.63@@52.01,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/almanach/camembert-base'>almanach/camembert-base</a>,🔍,3.33@@3.33,111246085.0,32005.0,512.0,✓,✗,89.86 ± 0.53 / 94.92 ± 0.27@@89.86,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,30.76 ± 17.30 / 59.27 ± 11.30@@30.76,31.70 ± 2.56 / 12.04 ± 1.30@@31.70,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.34@@3.34,999885952.0,262144.0,32768.0,✓,✗,84.25 ± 1.66 / 91.95 ± 1.01@@84.25,29.93 ± 2.02 / 24.25 ± 1.56@@29.93,12.08 ± 2.13 / 52.32 ± 2.36@@12.08,16.94 ± 1.09 / 0.03 ± 0.02@@16.94,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/timpal0l/Mistral-7B-v0.1-flashback-v2'>timpal0l/Mistral-7B-v0.1-flashback-v2</a>,📝,3.35@@3.35,7241732096.0,32000.0,4096.0,✓,✗,64.51 ± 10.51 / 77.75 ± 8.17@@64.51,43.82 ± 1.87 / 36.94 ± 2.62@@43.82,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,24.62 ± 3.19 / 0.05 ± 0.03@@24.62,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-1.7B-Instruct'>utter-project/EuroLLM-1.7B-Instruct</a>,📝,3.36@@3.36,1656850432.0,128000.0,4096.0,✓,✗,48.50 ± 13.72 / 65.80 ± 11.10@@48.50,24.44 ± 2.92 / 23.07 ± 2.83@@24.44,2.86 ± 1.39 / 40.64 ± 3.86@@2.86,56.95 ± 2.28 / 31.82 ± 1.01@@56.95,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,3.38@@3.38,117654272.0,250037.0,512.0,✓,✗,71.47 ± 1.50 / 85.68 ± 0.77@@71.47,55.17 ± 1.93 / 55.13 ± 1.98@@55.17,-0.08 ± 1.14 / 48.10 ± 1.15@@-0.08,8.08 ± 0.24 / 1.40 ± 0.25@@8.08,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,3.40@@3.40,1384956928.0,49152.0,4096.0,✓,✗,63.00 ± 16.02 / 75.84 ± 12.12@@63.00,28.26 ± 4.88 / 27.16 ± 4.47@@28.26,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,45.64 ± 2.28 / 27.60 ± 0.81@@45.64,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,3.41@@3.41,395881664.0,50368.0,8192.0,✓,✗,37.18 ± 7.34 / 65.04 ± 5.69@@37.18,47.40 ± 4.00 / 47.87 ± 3.91@@47.40,12.40 ± 5.00 / 55.79 ± 2.42@@12.40,25.33 ± 2.80 / 10.05 ± 1.23@@25.33,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tencent/Hunyuan-1.8B-Instruct'>tencent/Hunyuan-1.8B-Instruct</a>,🤔,3.42@@3.42,1791080448.0,120818.0,262144.0,✓,✗,68.80 ± 1.03 / 84.26 ± 0.55@@68.80,30.84 ± 0.64 / 28.05 ± 0.69@@30.84,6.53 ± 1.68 / 50.72 ± 0.75@@6.53,29.26 ± 0.72 / 0.00 ± 0.00@@29.26,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Base'>LiquidAI/LFM2.5-1.2B-Base</a>,📝,3.43@@3.43,1170340608.0,65536.0,128000.0,✓,✗,78.99 ± 1.59 / 89.00 ± 1.01@@78.99,37.53 ± 1.25 / 36.02 ± 1.21@@37.53,0.58 ± 1.44 / 33.52 ± 0.28@@0.58,20.06 ± 1.04 / 0.05 ± 0.02@@20.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/Phi-4-reasoning'>microsoft/Phi-4-reasoning</a>,🤔,3.44@@3.44,14659507200.0,100352.0,32768.0,✓,✗,35.02 ± 10.04 / 56.73 ± 8.39@@35.02,26.29 ± 9.58 / 25.55 ± 8.85@@26.29,0.12 ± 1.68 / 45.29 ± 0.80@@0.12,65.97 ± 4.52 / 35.56 ± 1.95@@65.97,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nickprock/multi-sentence-BERTino'>nickprock/multi-sentence-BERTino</a>,🔍,3.45@@3.45,67576320.0,32102.0,512.0,✓,✗,58.16 ± 3.20 / 78.33 ± 2.04@@58.16,49.58 ± 1.84 / 48.53 ± 1.92@@49.58,0.30 ± 1.13 / 48.37 ± 1.49@@0.30,19.90 ± 1.92 / 7.73 ± 0.99@@19.90,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,3.45@@3.45,1170340608.0,65536.0,128000.0,✗,✗,83.59 ± 1.05 / 91.76 ± 0.53@@83.59,29.29 ± 1.52 / 19.16 ± 1.20@@29.29,5.03 ± 1.28 / 38.95 ± 2.23@@5.03,17.98 ± 0.58 / 0.10 ± 0.09@@17.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.48@@3.48,2611528704.0,128000.0,4096.0,✓,✗,54.10 ± 8.58 / 73.88 ± 5.55@@54.10,18.04 ± 5.35 / 16.58 ± 3.00@@18.04,-1.41 ± 0.94 / 33.95 ± 0.88@@-1.41,56.56 ± 1.35 / 30.43 ± 1.26@@56.56,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,3.48@@3.48,68977172480.0,32032.0,8192.0,✗,✗,33.97 ± 10.35 / 54.85 ± 8.69@@33.97,58.55 ± 2.37 / 52.42 ± 2.70@@58.55,7.78 ± 3.01 / 46.90 ± 4.67@@7.78,13.78 ± 3.47 / 0.86 ± 0.25@@13.78,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/phi-2'>microsoft/phi-2</a>,🧠,3.50@@3.50,2779683840.0,51200.0,2048.0,✓,✗,7.56 ± 12.23 / 39.73 ± 8.97@@7.56,39.83 ± 1.81 / 38.37 ± 2.13@@39.83,3.19 ± 2.29 / 46.88 ± 3.35@@3.19,55.92 ± 1.85 / 34.80 ± 0.85@@55.92,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,3.50@@3.50,742489344.0,65536.0,128000.0,✗,✗,79.93 ± 1.24 / 89.54 ± 0.74@@79.93,29.91 ± 1.83 / 25.10 ± 1.80@@29.91,2.18 ± 1.29 / 43.60 ± 2.91@@2.18,18.57 ± 0.64 / 0.02 ± 0.02@@18.57,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3b-code-instruct-2k'>ibm-granite/granite-3b-code-instruct-2k</a>,📝,3.51@@3.51,3482503680.0,49152.0,2048.0,✓,✗,0.00 ± 0.00 / 34.41 ± 0.31@@0.00,49.37 ± 2.79 / 48.55 ± 2.64@@49.37,5.09 ± 2.70 / 48.71 ± 2.76@@5.09,56.31 ± 0.97 / 32.85 ± 0.54@@56.31,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased'>sentence-transformers/distiluse-base-multilingual-cased</a>,🔍,3.54@@3.54,134734080.0,119547.0,512.0,✓,✗,63.24 ± 1.69 / 81.54 ± 0.83@@63.24,51.01 ± 1.27 / 50.63 ± 1.43@@51.01,0.09 ± 1.67 / 46.58 ± 1.41@@0.09,4.85 ± 0.71 / 0.92 ± 0.19@@4.85,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v2'>sentence-transformers/distiluse-base-multilingual-cased-v2</a>,🔍,3.54@@3.54,134734080.0,119547.0,512.0,✓,✗,63.24 ± 1.69 / 81.54 ± 0.83@@63.24,50.99 ± 1.28 / 50.60 ± 1.41@@50.99,0.09 ± 1.67 / 46.58 ± 1.41@@0.09,4.84 ± 0.67 / 0.93 ± 0.16@@4.84,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,3.58@@3.58,149655232.0,50368.0,8192.0,✓,✗,36.88 ± 3.25 / 67.05 ± 2.67@@36.88,50.44 ± 2.48 / 51.14 ± 2.39@@50.44,3.58 ± 2.75 / 49.64 ± 1.95@@3.58,16.24 ± 3.95 / 5.92 ± 1.68@@16.24,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,3.60@@3.60,3836021760.0,200064.0,131072.0,✓,✗,48.53 ± 7.11 / 70.82 ± 5.22@@48.53,39.67 ± 4.21 / 32.90 ± 2.81@@39.67,7.96 ± 2.86 / 49.38 ± 3.96@@7.96,9.78 ± 0.30 / 0.00 ± 0.00@@9.78,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,3.62@@3.62,268098176.0,262144.0,32768.0,✓,✗,41.14 ± 10.81 / 67.34 ± 6.83@@41.14,34.95 ± 3.21 / 34.52 ± 3.20@@34.95,2.72 ± 1.75 / 42.80 ± 4.25@@2.72,28.65 ± 1.88 / 15.26 ± 0.70@@28.65,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,3.62@@3.62,8888227328.0,131072.0,131072.0,✓,✗,5.18 ± 4.21 / 35.76 ± 1.48@@5.18,55.34 ± 1.44 / 51.01 ± 1.76@@55.34,29.56 ± 2.42 / 60.93 ± 2.79@@29.56,0.99 ± 0.05 / 0.00 ± 0.00@@0.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,3.70@@3.70,361821120.0,49152.0,8192.0,✓,✗,53.46 ± 8.14 / 70.85 ± 6.76@@53.46,21.70 ± 1.39 / 20.84 ± 1.89@@21.70,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,31.74 ± 2.02 / 19.03 ± 0.90@@31.74,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/croissantllm/CroissantLLMBase'>croissantllm/CroissantLLMBase</a>,🧠,3.75@@3.75,?,32000.0,2048.0,✓,✗,32.85 ± 14.64 / 56.15 ± 12.12@@32.85,29.87 ± 6.04 / 29.78 ± 5.81@@29.87,1.53 ± 1.05 / 42.38 ± 4.01@@1.53,30.91 ± 2.08 / 0.41 ± 0.14@@30.91,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,3.76@@3.76,1235814400.0,128256.0,131072.0,✓,✗,33.14 ± 7.82 / 59.24 ± 7.30@@33.14,41.91 ± 1.79 / 31.98 ± 1.90@@41.91,3.37 ± 2.36 / 46.86 ± 1.72@@3.37,10.51 ± 1.41 / 0.00 ± 0.00@@10.51,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/infly/OpenCoder-1.5B-Instruct'>infly/OpenCoder-1.5B-Instruct</a>,📝,3.77@@3.77,1905650880.0,96640.0,4096.0,✗,✗,11.34 ± 7.98 / 40.30 ± 5.23@@11.34,42.89 ± 1.63 / 41.13 ± 1.37@@42.89,1.22 ± 1.93 / 39.83 ± 3.34@@1.22,31.22 ± 0.91 / 14.62 ± 1.12@@31.22,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_fra_checkpoints'>HPLT/hplt2c_fra_checkpoints</a>,🧠,3.78@@3.78,?,262272.0,2048.0,✓,✗,67.87 ± 13.02 / 79.81 ± 10.31@@67.87,3.25 ± 5.43 / 3.21 ± 5.40@@3.25,0.27 ± 2.07 / 46.19 ± 2.50@@0.27,35.13 ± 2.55 / 21.29 ± 0.83@@35.13,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,3.79@@3.79,353424384.0,65536.0,2048.0,✓,✗,32.32 ± 3.66 / 57.68 ± 5.33@@32.32,35.91 ± 2.90 / 33.69 ± 3.03@@35.91,-1.49 ± 1.34 / 37.52 ± 3.65@@-1.49,23.20 ± 1.64 / 10.92 ± 1.57@@23.20,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen2.5-Math-1.5B'>Qwen/Qwen2.5-Math-1.5B</a>,📝,3.82@@3.82,1543714304.0,151936.0,4096.0,✓,✗,54.36 ± 8.27 / 73.28 ± 7.01@@54.36,25.83 ± 4.46 / 23.06 ± 4.53@@25.83,2.12 ± 1.53 / 34.35 ± 1.32@@2.12,13.01 ± 0.56 / 0.02 ± 0.02@@13.01,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-360M-base'>facebook/MobileLLM-R1-360M-base</a>,🧠,3.82@@3.82,359431168.0,128256.0,4096.0,✗,✗,30.30 ± 5.38 / 50.53 ± 4.89@@30.30,28.25 ± 2.13 / 27.75 ± 1.64@@28.25,0.22 ± 0.43 / 33.31 ± 0.27@@0.22,28.53 ± 1.55 / 16.26 ± 1.02@@28.53,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-0.5B-Chat'>Qwen/Qwen1.5-0.5B-Chat</a>,📝,3.87@@3.87,619570176.0,151936.0,32768.0,✗,✗,12.08 ± 5.70 / 37.07 ± 3.12@@12.08,27.47 ± 2.54 / 27.32 ± 2.51@@27.47,-0.32 ± 0.62 / 33.36 ± 0.27@@-0.32,44.28 ± 1.15 / 25.50 ± 0.65@@44.28,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-Nano'>PleIAs/Pleias-Nano</a>,🧠,3.89@@3.89,1195468800.0,65536.0,2048.0,✓,✗,26.72 ± 13.98 / 50.22 ± 11.03@@26.72,12.09 ± 6.31 / 13.15 ± 4.17@@12.09,-0.02 ± 1.54 / 38.43 ± 3.82@@-0.02,39.56 ± 3.40 / 14.72 ± 4.37@@39.56,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B</a>,🤔,3.92@@3.92,1777088000.0,151936.0,131072.0,✓,✗,36.85 ± 3.76 / 65.76 ± 2.42@@36.85,20.45 ± 0.94 / 18.75 ± 1.00@@20.45,4.12 ± 2.21 / 50.55 ± 1.12@@4.12,25.64 ± 0.69 / 12.47 ± 0.71@@25.64,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,4.06@@4.06,354483968.0,65536.0,128000.0,✗,✗,36.47 ± 8.57 / 62.57 ± 4.81@@36.47,22.95 ± 3.12 / 16.64 ± 1.87@@22.95,-1.47 ± 1.07 / 34.38 ± 0.80@@-1.47,15.98 ± 1.11 / 0.51 ± 0.54@@15.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_spa_checkpoints'>HPLT/hplt2c_spa_checkpoints</a>,🧠,4.10@@4.10,?,262272.0,2048.0,✓,✗,46.46 ± 6.69 / 66.86 ± 6.20@@46.46,3.88 ± 2.99 / 3.74 ± 2.86@@3.88,2.58 ± 2.51 / 46.01 ± 3.80@@2.58,22.02 ± 1.17 / 10.25 ± 1.26@@22.02,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-Pico'>PleIAs/Pleias-Pico</a>,🧠,4.10@@4.10,353424384.0,65536.0,2048.0,✓,✗,10.56 ± 8.59 / 46.89 ± 7.21@@10.56,28.21 ± 3.31 / 27.73 ± 3.27@@28.21,-0.06 ± 1.47 / 41.04 ± 3.81@@-0.06,22.60 ± 1.34 / 9.06 ± 1.66@@22.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroVLM-1.7B-Preview'>utter-project/EuroVLM-1.7B-Preview</a>,📝,4.16@@4.16,2061162016.0,128000.0,?,✓,✗,2.37 ± 2.46 / 34.81 ± 0.76@@2.37,29.49 ± 2.64 / 28.40 ± 2.90@@29.49,0.91 ± 1.74 / 44.87 ± 4.22@@0.91,22.00 ± 1.40 / 0.00 ± 0.00@@22.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.17@@4.17,134515008.0,49152.0,8192.0,✓,✗,10.37 ± 6.59 / 43.23 ± 6.49@@10.37,30.62 ± 2.75 / 30.55 ± 2.57@@30.62,0.32 ± 0.85 / 33.52 ± 0.33@@0.32,14.34 ± 1.10 / 7.45 ± 0.96@@14.34,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/croissantllm/CroissantLLMChat-v0.1'>croissantllm/CroissantLLMChat-v0.1</a>,📝,4.20@@4.20,1345431552.0,32002.0,2048.0,✗,✗,-1.64 ± 1.96 / 38.62 ± 3.53@@-1.64,21.33 ± 5.64 / 21.21 ± 5.41@@21.33,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,33.89 ± 2.17 / 12.35 ± 1.79@@33.89,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,4.20@@4.20,268098176.0,262144.0,32768.0,✓,✗,29.38 ± 8.43 / 56.82 ± 7.44@@29.38,14.96 ± 6.52 / 14.98 ± 5.90@@14.96,0.93 ± 1.51 / 38.69 ± 4.91@@0.93,10.87 ± 0.56 / 0.03 ± 0.03@@10.87,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,4.22@@4.22,?,103424.0,131072.0,✓,✗,6.18 ± 3.85 / 43.08 ± 4.72@@6.18,27.50 ± 1.84 / 26.10 ± 1.64@@27.50,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,19.52 ± 1.33 / 6.77 ± 0.76@@19.52,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.25@@4.25,361821120.0,49152.0,8192.0,✓,✗,14.71 ± 7.00 / 49.09 ± 7.95@@14.71,26.91 ± 5.33 / 26.38 ± 5.21@@26.91,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,13.09 ± 0.55 / 0.08 ± 0.04@@13.09,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v1'>sentence-transformers/distiluse-base-multilingual-cased-v1</a>,🔍,4.27@@4.27,134734080.0,119547.0,512.0,✓,✗,62.84 ± 0.83 / 81.28 ± 0.47@@62.84,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.52 ± 1.28 / 44.28 ± 1.80@@0.52,4.37 ± 0.94 / 0.50 ± 0.17@@4.37,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-0.5B'>Qwen/Qwen1.5-0.5B</a>,📝,4.29@@4.29,619570176.0,151936.0,32768.0,✓,✗,24.01 ± 3.63 / 45.05 ± 3.52@@24.01,20.01 ± 1.80 / 18.72 ± 2.17@@20.01,-0.35 ± 1.05 / 36.80 ± 2.85@@-0.35,10.26 ± 0.35 / 0.00 ± 0.00@@10.26,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.31@@4.31,134515008.0,49152.0,8192.0,✓,✗,10.04 ± 3.45 / 47.77 ± 4.69@@10.04,25.24 ± 3.82 / 25.92 ± 3.37@@25.24,-0.04 ± 1.26 / 35.79 ± 3.44@@-0.04,7.70 ± 0.35 / 0.01 ± 0.01@@7.70,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,4.39@@4.39,949685760.0,128256.0,32768.0,✗,✗,2.41 ± 3.38 / 39.33 ± 4.04@@2.41,29.02 ± 2.16 / 27.78 ± 2.06@@29.02,0.13 ± 0.83 / 34.88 ± 2.16@@0.13,3.57 ± 0.68 / 0.00 ± 0.00@@3.57,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_ita_checkpoints'>HPLT/hplt2c_ita_checkpoints</a>,🧠,4.41@@4.41,?,262272.0,2048.0,✓,✗,7.89 ± 9.72 / 38.78 ± 5.94@@7.89,13.73 ± 7.25 / 13.39 ± 7.10@@13.73,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,10.61 ± 0.28 / 0.27 ± 0.17@@10.61,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_por_checkpoints'>HPLT/hplt2c_por_checkpoints</a>,🧠,4.42@@4.42,?,262272.0,2048.0,✓,✗,0.00 ± 0.00 / 34.41 ± 0.31@@0.00,20.10 ± 3.11 / 26.31 ± 2.79@@20.10,0.52 ± 1.13 / 34.14 ± 1.01@@0.52,16.20 ± 1.09 / 6.80 ± 1.56@@16.20,-@@0,-@@0,-@@0,-@@0
fresh-xlm-roberta-base,🔍,4.42@@4.42,278885778.0,250002.0,512.0,✓,✗,12.64 ± 10.12 / 44.61 ± 9.50@@12.64,22.07 ± 3.39 / 21.62 ± 3.46@@22.07,0.66 ± 1.56 / 40.53 ± 3.91@@0.66,0.03 ± 0.04 / 0.00 ± 0.00@@0.03,-@@0,-@@0,-@@0,-@@0
fresh-electra-small,🔍,4.44@@4.44,13738755.0,32000.0,128.0,✓,✗,17.58 ± 13.25 / 48.75 ± 11.91@@17.58,16.34 ± 1.71 / 15.89 ± 1.72@@16.34,0.15 ± 0.29 / 34.35 ± 1.94@@0.15,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Shekswess/trlm-135m'>Shekswess/trlm-135m</a>,📝,4.44@@4.44,134516160.0,49154.0,8192.0,✓,✗,1.19 ± 1.37 / 34.66 ± 0.29@@1.19,23.82 ± 3.21 / 24.50 ± 3.25@@23.82,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,5.79 ± 1.10 / 0.21 ± 0.25@@5.79,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-140M-base'>facebook/MobileLLM-R1-140M-base</a>,🧠,4.45@@4.45,140248512.0,128256.0,4096.0,✗,✗,0.22 ± 0.44 / 32.32 ± 0.24@@0.22,19.98 ± 4.36 / 21.07 ± 3.82@@19.98,0.72 ± 1.36 / 44.04 ± 3.29@@0.72,14.20 ± 1.29 / 8.16 ± 0.91@@14.20,-@@0,-@@0,-@@0,-@@0
