<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/ibm-granite/granite-34b-code-instruct'>ibm-granite/granite-34b-code-instruct</a>,📝,3.04@@3.04,33715603456.0,49152.0,8192.0,✓,✗,69.53 ± 1.12 / 84.13 ± 0.70@@69.53,46.63 ± 1.68 / 40.93 ± 2.01@@46.63,10.09 ± 1.86 / 52.11 ± 2.15@@10.09,71.92 ± 1.01 / 54.67 ± 1.32@@71.92,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash'>gemini/gemini-2.5-flash#thinking (zero-shot, val)</a>",🤔,3.04@@3.04,?,256128.0,1048576.0,✓,✗,80.19 ± 2.48 / 89.85 ± 1.29@@80.19,24.49 ± 1.66 / 20.00 ± 1.69@@24.49,22.34 ± 3.29 / 46.78 ± 2.13@@22.34,70.51 ± 1.01 / 47.36 ± 1.63@@70.51,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300
<a href='https://hf.co/allenai/OLMo-2-1124-7B-Instruct'>allenai/OLMo-2-1124-7B-Instruct</a>,📝,3.06@@3.06,7298617344.0,100352.0,4096.0,✓,✗,72.99 ± 1.14 / 86.39 ± 0.64@@72.99,35.15 ± 1.64 / 27.42 ± 1.47@@35.15,15.09 ± 2.10 / 55.09 ± 1.53@@15.09,73.65 ± 0.92 / 55.86 ± 1.21@@73.65,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-8b-code-instruct-4k'>ibm-granite/granite-8b-code-instruct-4k</a>,📝,3.06@@3.06,8054910976.0,49152.0,4096.0,✓,✗,74.37 ± 0.72 / 87.05 ± 0.39@@74.37,47.56 ± 2.00 / 39.07 ± 1.89@@47.56,8.35 ± 1.81 / 51.92 ± 2.30@@8.35,65.35 ± 1.14 / 50.62 ± 1.51@@65.35,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07 (zero-shot, val)</a>",🤔,3.06@@3.06,?,100256.0,272000.0,✓,✗,84.10 ± 1.72 / 91.96 ± 0.87@@84.10,21.48 ± 1.53 / 18.89 ± 1.33@@21.48,20.64 ± 2.98 / 44.51 ± 1.96@@20.64,68.70 ± 1.14 / 44.53 ± 1.11@@68.70,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,3.08@@3.08,68976653312.0,32000.0,4096.0,✓,✗,78.31 ± 1.15 / 88.89 ± 0.66@@78.31,39.91 ± 1.66 / 28.58 ± 1.27@@39.91,12.71 ± 1.88 / 46.97 ± 2.07@@12.71,63.77 ± 1.09 / 37.43 ± 1.17@@63.77,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/AI-Sweden-Models/Llama-3-8B-instruct'>AI-Sweden-Models/Llama-3-8B-instruct</a>,📝,3.08@@3.08,8030261248.0,128256.0,8192.0,✓,✗,76.27 ± 0.78 / 88.00 ± 0.43@@76.27,56.38 ± 1.73 / 45.72 ± 1.40@@56.38,1.77 ± 2.16 / 34.19 ± 1.38@@1.77,57.83 ± 1.75 / 42.08 ± 1.82@@57.83,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/CohereForAI/c4ai-command-r7b-12-2024'>CohereForAI/c4ai-command-r7b-12-2024</a>,📝,3.08@@3.08,8028033024.0,256000.0,132096.0,✗,✗,78.35 ± 0.75 / 89.08 ± 0.39@@78.35,48.11 ± 2.24 / 39.24 ± 1.82@@48.11,20.49 ± 1.42 / 57.89 ± 1.48@@20.49,32.82 ± 1.04 / 0.00 ± 0.00@@32.82,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/setu4993/LaBSE'>setu4993/LaBSE</a>,🔍,3.08@@3.08,470927360.0,501153.0,512.0,✓,✗,63.93 ± 2.92 / 81.84 ± 1.45@@63.93,78.12 ± 1.16 / 79.41 ± 0.97@@78.12,5.16 ± 7.18 / 51.18 ± 3.12@@5.16,26.72 ± 1.66 / 19.08 ± 1.49@@26.72,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,3.10@@3.10,4619184640.0,128004.0,65536.0,✓,✗,72.55 ± 1.62 / 86.02 ± 0.91@@72.55,33.46 ± 3.13 / 27.48 ± 2.91@@33.46,13.41 ± 2.29 / 39.51 ± 1.78@@13.41,69.46 ± 1.41 / 53.68 ± 1.82@@69.46,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/ibm-granite/granite-20b-code-base'>ibm-granite/granite-20b-code-base</a>,🧠,3.10@@3.10,20066993152.0,49152.0,8192.0,✓,✗,70.79 ± 1.27 / 85.22 ± 0.70@@70.79,50.48 ± 2.05 / 45.24 ± 2.95@@50.48,2.39 ± 2.10 / 33.73 ± 0.47@@2.39,72.74 ± 1.29 / 57.86 ± 1.58@@72.74,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,3.10@@3.10,9152319488.0,128000.0,4096.0,✗,✗,82.19 ± 0.81 / 91.04 ± 0.42@@82.19,28.00 ± 1.17 / 22.40 ± 0.81@@28.00,15.45 ± 2.14 / 53.48 ± 3.07@@15.45,72.69 ± 1.21 / 55.77 ± 1.67@@72.69,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,3.10@@3.10,3606752256.0,128256.0,131072.0,✓,✗,71.39 ± 2.95 / 84.33 ± 2.17@@71.39,36.65 ± 1.33 / 29.87 ± 1.41@@36.65,14.76 ± 2.36 / 48.17 ± 2.42@@14.76,68.61 ± 1.66 / 49.44 ± 2.25@@68.61,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,3.10@@3.10,4300079472.0,262144.0,8192.0,✓,✗,76.09 ± 1.39 / 87.26 ± 0.91@@76.09,30.44 ± 2.07 / 23.27 ± 2.09@@30.44,15.33 ± 2.48 / 54.48 ± 2.95@@15.33,70.29 ± 0.95 / 52.86 ± 1.19@@70.29,16.5.0.dev0@@160500,15.13.0@@151300,16.5.0.dev0@@160500,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,3.10@@3.10,?,?,1047576.0,✓,✗,78.46 ± 2.31 / 89.15 ± 1.14@@78.46,33.94 ± 1.41 / 23.93 ± 1.12@@33.94,14.03 ± 4.13 / 43.08 ± 2.37@@14.03,63.31 ± 1.28 / 37.49 ± 1.25@@63.31,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-8b-code-base'>ibm-granite/granite-8b-code-base</a>,🧠,3.11@@3.11,8054910976.0,49152.0,4096.0,✓,✗,72.75 ± 0.78 / 86.14 ± 0.49@@72.75,49.33 ± 1.99 / 42.23 ± 2.30@@49.33,3.17 ± 1.57 / 46.74 ± 2.63@@3.17,68.63 ± 1.17 / 53.94 ± 1.18@@68.63,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,3.11@@3.11,110468824832.0,151552.0,131072.0,✓,✗,83.84 ± 0.90 / 91.83 ± 0.47@@83.84,50.39 ± 1.51 / 46.60 ± 1.99@@50.39,15.00 ± 3.70 / 41.88 ± 4.33@@15.00,30.62 ± 1.75 / 0.00 ± 0.00@@30.62,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,3.11@@3.11,8054910976.0,49152.0,4096.0,✓,✗,72.75 ± 0.78 / 86.14 ± 0.49@@72.75,49.33 ± 1.99 / 42.23 ± 2.30@@49.33,3.17 ± 1.57 / 46.74 ± 2.63@@3.17,68.63 ± 1.17 / 53.94 ± 1.18@@68.63,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,3.12@@3.12,7241732096.0,32000.0,32768.0,✓,✗,79.94 ± 0.90 / 89.90 ± 0.47@@79.94,39.87 ± 2.46 / 32.61 ± 2.65@@39.87,4.33 ± 2.63 / 39.37 ± 2.32@@4.33,74.74 ± 1.06 / 59.30 ± 1.21@@74.74,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen1.5-4B-Chat'>Qwen/Qwen1.5-4B-Chat</a>,📝,3.13@@3.13,3950369280.0,151936.0,32768.0,✗,✗,70.77 ± 0.86 / 85.31 ± 0.44@@70.77,34.01 ± 1.71 / 25.93 ± 2.09@@34.01,11.18 ± 2.04 / 48.88 ± 3.86@@11.18,73.03 ± 0.76 / 56.18 ± 1.20@@73.03,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,3.13@@3.13,7241732096.0,32000.0,32768.0,✓,✗,79.03 ± 0.87 / 89.44 ± 0.46@@79.03,37.90 ± 1.92 / 30.77 ± 2.26@@37.90,3.17 ± 1.72 / 44.72 ± 2.94@@3.17,75.32 ± 1.14 / 59.37 ± 1.75@@75.32,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,3.14@@3.14,755625600.0,128256.0,8192.0,✓,✗,32.67 ± 5.25 / 64.27 ± 2.69@@32.67,46.60 ± 4.12 / 54.87 ± 3.65@@46.60,35.30 ± 8.32 / 65.76 ± 5.10@@35.30,32.06 ± 1.92 / 23.52 ± 1.88@@32.06,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.2'>mistralai/Mistral-7B-Instruct-v0.2</a>,📝,3.15@@3.15,7241732096.0,32000.0,32768.0,✗,✗,72.57 ± 1.28 / 85.49 ± 0.77@@72.57,35.97 ± 1.49 / 30.29 ± 1.49@@35.97,13.02 ± 0.97 / 50.83 ± 1.74@@13.02,66.36 ± 1.15 / 39.83 ± 1.77@@66.36,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-3.2-3B'>meta-llama/Llama-3.2-3B</a>,🧠,3.16@@3.16,3212749824.0,128256.0,131072.0,✓,✗,78.39 ± 1.59 / 89.10 ± 0.83@@78.39,36.32 ± 1.99 / 29.43 ± 2.26@@36.32,6.06 ± 1.69 / 43.77 ± 4.74@@6.06,73.66 ± 0.98 / 57.92 ± 1.05@@73.66,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,3.16@@3.16,2569272320.0,65536.0,128000.0,✗,✗,72.96 ± 1.10 / 86.29 ± 0.63@@72.96,36.20 ± 1.69 / 31.67 ± 1.35@@36.20,10.65 ± 2.35 / 54.19 ± 2.01@@10.65,70.53 ± 0.66 / 50.19 ± 1.14@@70.53,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-instruct'>nvidia/mistral-nemo-minitron-8b-instruct</a>,📝,3.17@@3.17,8414105600.0,131072.0,8192.0,✓,✗,80.18 ± 1.22 / 90.07 ± 0.61@@80.18,46.12 ± 2.11 / 36.53 ± 2.24@@46.12,19.84 ± 2.01 / 57.99 ± 1.92@@19.84,24.35 ± 0.58 / 0.02 ± 0.04@@24.35,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/timpal0l/Llama-3-8B-flashback-v1'>timpal0l/Llama-3-8B-flashback-v1</a>,🧠,3.17@@3.17,8030261248.0,128256.0,8192.0,✓,✗,79.34 ± 0.58 / 89.62 ± 0.30@@79.34,43.95 ± 2.86 / 37.47 ± 2.62@@43.95,0.35 ± 0.47 / 33.74 ± 0.92@@0.35,72.38 ± 1.35 / 55.64 ± 1.68@@72.38,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,3.17@@3.17,140642306.0,256000.0,8192.0,✓,✗,42.91 ± 3.81 / 71.14 ± 1.96@@42.91,65.42 ± 2.10 / 68.78 ± 2.31@@65.42,20.60 ± 7.07 / 59.21 ± 3.69@@20.60,23.66 ± 1.33 / 15.76 ± 1.17@@23.66,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,🤔,3.18@@3.18,2031739904.0,151936.0,40960.0,✓,✗,72.17 ± 1.09 / 86.02 ± 0.58@@72.17,37.05 ± 1.58 / 31.80 ± 0.94@@37.05,10.87 ± 1.78 / 43.73 ± 0.67@@10.87,68.09 ± 0.73 / 49.58 ± 1.09@@68.09,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,3.18@@3.18,278044162.0,250002.0,512.0,✓,✗,65.14 ± 1.86 / 82.30 ± 1.07@@65.14,74.56 ± 1.77 / 76.76 ± 1.06@@74.56,6.09 ± 6.18 / 49.83 ± 3.99@@6.09,17.32 ± 2.51 / 11.21 ± 2.07@@17.32,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,3.19@@3.19,1543714304.0,151936.0,32768.0,✓,✗,73.01 ± 1.12 / 85.99 ± 0.68@@73.01,35.36 ± 1.11 / 27.09 ± 1.06@@35.36,9.52 ± 1.49 / 52.89 ± 2.33@@9.52,69.83 ± 0.77 / 53.04 ± 0.99@@69.83,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/timpal0l/BeagleCatMunin'>timpal0l/BeagleCatMunin</a>,🧠,3.20@@3.20,7241732096.0,32000.0,32768.0,✗,✓,79.94 ± 1.22 / 89.86 ± 0.67@@79.94,41.23 ± 1.42 / 34.39 ± 1.46@@41.23,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,71.74 ± 1.37 / 53.47 ± 1.43@@71.74,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,3.21@@3.21,13015866880.0,32000.0,4096.0,✓,✗,77.31 ± 1.17 / 88.33 ± 0.64@@77.31,30.08 ± 1.88 / 24.97 ± 1.27@@30.08,9.76 ± 1.87 / 47.48 ± 2.57@@9.76,66.90 ± 1.20 / 46.10 ± 1.26@@66.90,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/microsoft/Phi-3-mini-4k-instruct'>microsoft/Phi-3-mini-4k-instruct</a>,📝,3.21@@3.21,3821079552.0,32064.0,4096.0,✓,✗,77.49 ± 0.76 / 88.63 ± 0.41@@77.49,39.70 ± 1.64 / 32.54 ± 2.39@@39.70,17.54 ± 1.80 / 57.43 ± 1.39@@17.54,35.92 ± 1.13 / 0.00 ± 0.00@@35.92,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.1'>mistralai/Mistral-7B-Instruct-v0.1</a>,📝,3.21@@3.21,7241732096.0,32000.0,32768.0,✓,✗,70.56 ± 1.40 / 84.85 ± 0.91@@70.56,35.42 ± 1.62 / 27.47 ± 1.36@@35.42,10.77 ± 1.89 / 54.31 ± 1.86@@10.77,70.47 ± 1.15 / 53.49 ± 1.68@@70.47,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite-001'>gemini/gemini-2.0-flash-lite-001 (zero-shot, val)</a>",📝,3.21@@3.21,?,256128.0,1048576.0,✓,✗,79.29 ± 2.45 / 89.54 ± 1.22@@79.29,35.06 ± 2.07 / 23.55 ± 1.60@@35.06,8.12 ± 3.54 / 49.21 ± 1.71@@8.12,66.86 ± 0.82 / 36.69 ± 0.92@@66.86,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/stabilityai/stablelm-zephyr-3b'>stabilityai/stablelm-zephyr-3b</a>,📝,3.22@@3.22,2795443200.0,50304.0,4096.0,✗,✗,72.76 ± 0.85 / 86.30 ± 0.44@@72.76,33.48 ± 2.06 / 26.57 ± 1.02@@33.48,8.98 ± 2.25 / 53.32 ± 1.51@@8.98,65.92 ± 2.26 / 42.74 ± 3.19@@65.92,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-3.0-2b-instruct'>ibm-granite/granite-3.0-2b-instruct</a>,📝,3.22@@3.22,2634201088.0,49155.0,4096.0,✓,✗,71.45 ± 1.16 / 85.37 ± 0.68@@71.45,43.78 ± 1.58 / 33.38 ± 1.10@@43.78,11.37 ± 1.49 / 50.29 ± 2.98@@11.37,44.01 ± 12.36 / 27.40 ± 10.29@@44.01,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,3.22@@3.22,70599864480.0,131072.0,65536.0,✓,✗,66.05 ± 5.69 / 79.73 ± 4.23@@66.05,42.11 ± 1.72 / 34.48 ± 1.77@@42.11,3.51 ± 2.58 / 34.60 ± 0.95@@3.51,75.01 ± 1.16 / 57.50 ± 1.18@@75.01,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/01-ai/Yi-1.5-6B'>01-ai/Yi-1.5-6B</a>,🧠,3.23@@3.23,6061035520.0,64000.0,4096.0,✓,✗,77.09 ± 1.32 / 88.36 ± 0.84@@77.09,35.04 ± 3.51 / 30.81 ± 1.64@@35.04,4.90 ± 1.61 / 49.02 ± 2.85@@4.90,72.84 ± 1.18 / 57.17 ± 1.38@@72.84,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,3.23@@3.23,3212749824.0,128256.0,131072.0,✓,✗,67.20 ± 1.52 / 82.02 ± 1.08@@67.20,35.97 ± 1.57 / 29.20 ± 1.98@@35.97,12.87 ± 1.32 / 53.29 ± 1.40@@12.87,63.20 ± 1.13 / 39.82 ± 1.24@@63.20,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/AI-Sweden-Models/Llama-3-8B'>AI-Sweden-Models/Llama-3-8B</a>,🧠,3.25@@3.25,8030261248.0,128256.0,8192.0,✓,✗,77.59 ± 1.82 / 88.61 ± 1.05@@77.59,37.82 ± 1.55 / 31.95 ± 1.88@@37.82,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,72.69 ± 1.31 / 57.05 ± 1.57@@72.69,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/microsoft/Phi-3-mini-128k-instruct'>microsoft/Phi-3-mini-128k-instruct</a>,📝,3.25@@3.25,3821079552.0,32064.0,131072.0,✓,✗,76.41 ± 1.22 / 87.99 ± 0.71@@76.41,39.99 ± 1.11 / 32.89 ± 2.69@@39.99,16.29 ± 0.92 / 57.04 ± 1.17@@16.29,36.96 ± 0.51 / 0.02 ± 0.04@@36.96,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-2-7b-hf'>meta-llama/Llama-2-7b-hf</a>,🧠,3.25@@3.25,6738417664.0,32000.0,4096.0,✓,✗,78.27 ± 1.52 / 88.85 ± 0.97@@78.27,31.48 ± 3.30 / 27.82 ± 3.09@@31.48,6.77 ± 1.09 / 49.90 ± 2.06@@6.77,70.77 ± 1.46 / 55.34 ± 1.45@@70.77,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,3.25@@3.25,7298617344.0,100352.0,4096.0,✓,✗,70.93 ± 2.18 / 84.65 ± 1.50@@70.93,32.91 ± 2.55 / 28.24 ± 2.09@@32.91,5.05 ± 2.55 / 36.70 ± 2.45@@5.05,74.45 ± 0.78 / 57.76 ± 1.17@@74.45,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-base'>ibm-granite/granite-3.0-3b-a800m-base</a>,🧠,3.26@@3.26,3374286336.0,49152.0,4096.0,✓,✗,77.24 ± 2.96 / 88.05 ± 1.92@@77.24,36.07 ± 2.62 / 25.96 ± 1.33@@36.07,4.95 ± 2.18 / 46.33 ± 5.27@@4.95,62.90 ± 1.09 / 48.93 ± 1.24@@62.90,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/AI-Sweden-Models/Llama-3-8B'>AI-Sweden-Models/Llama-3-8B19e0e3c</a>,🧠,3.29@@3.29,8030261248.0,128256.0,8192.0,✓,✗,79.05 ± 0.92 / 89.33 ± 0.52@@79.05,36.71 ± 1.68 / 31.73 ± 2.13@@36.71,-0.30 ± 0.59 / 33.29 ± 0.26@@-0.30,73.07 ± 1.31 / 57.01 ± 1.32@@73.07,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/AI-Sweden-Models/Llama-3-8B'>AI-Sweden-Models/Llama-3-8B54a1b6f</a>,🧠,3.29@@3.29,8030261248.0,128256.0,8192.0,✓,✗,79.36 ± 0.84 / 89.64 ± 0.43@@79.36,37.04 ± 2.06 / 31.94 ± 2.26@@37.04,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,72.38 ± 1.36 / 56.78 ± 1.49@@72.38,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-32B</a>,🤔,3.29@@3.29,32763876352.0,152064.0,131072.0,✓,✗,63.94 ± 2.58 / 81.29 ± 1.45@@63.94,42.70 ± 1.63 / 36.45 ± 2.20@@42.70,9.71 ± 1.64 / 53.52 ± 1.20@@9.71,55.46 ± 1.65 / 36.31 ± 1.77@@55.46,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen1.5-7B'>Qwen/Qwen1.5-7B</a>,📝,3.30@@3.30,7721324544.0,151936.0,32768.0,✓,✗,60.19 ± 1.48 / 76.36 ± 1.17@@60.19,32.38 ± 1.33 / 26.87 ± 1.17@@32.38,12.91 ± 1.01 / 46.21 ± 1.50@@12.91,70.97 ± 0.78 / 52.73 ± 1.01@@70.97,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/sentence-transformers/use-cmlm-multilingual'>sentence-transformers/use-cmlm-multilingual</a>,🔍,3.30@@3.30,472022179.0,501153.0,512.0,✓,✗,62.29 ± 12.90 / 81.11 ± 6.44@@62.29,73.80 ± 1.54 / 73.52 ± 1.31@@73.80,0.18 ± 1.17 / 48.61 ± 1.43@@0.18,26.03 ± 1.57 / 16.73 ± 1.31@@26.03,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen2.5-Math-7B'>Qwen/Qwen2.5-Math-7B</a>,📝,3.30@@3.30,7615616512.0,152064.0,4096.0,✓,✗,72.07 ± 1.32 / 85.71 ± 0.81@@72.07,36.09 ± 2.19 / 30.37 ± 1.86@@36.09,7.68 ± 1.75 / 50.44 ± 1.92@@7.68,58.04 ± 5.08 / 38.87 ± 8.38@@58.04,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/merge-crew/scandi-merge'>merge-crew/scandi-merge</a>,🧠,3.30@@3.30,7241732096.0,32000.0,32768.0,✓,✓,78.18 ± 1.30 / 88.84 ± 0.76@@78.18,38.54 ± 2.08 / 31.33 ± 2.02@@38.54,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,67.06 ± 1.25 / 49.25 ± 1.38@@67.06,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,3.31@@3.31,7799574528.0,100096.0,4096.0,✓,✗,75.35 ± 1.23 / 87.59 ± 0.66@@75.35,39.84 ± 2.43 / 32.68 ± 1.80@@39.84,2.72 ± 1.27 / 42.41 ± 4.16@@2.72,62.34 ± 1.78 / 48.55 ± 2.26@@62.34,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
